Pt,T,Vf,Im,Vu,Sig,Ach,IERange,Over,Temp
1019,204,4.30014E-001,2.01018E-010,0.00000E+000,4.30000E-001,8.00223E-005,4,..........., 0.01
1020,204.2,4.40014E-001,1.93017E-010,0.00000E+000,4.40000E-001,8.00223E-005,4,..........., 0.01
1021,204.4,4.49414E-001,1.99017E-010,0.00000E+000,4.50000E-001,8.00223E-005,4,..........., 0.01
1022,204.6,4.60014E-001,1.93017E-010,0.00000E+000,4.60000E-001,8.00223E-005,4,..........., 0.01
1023,204.8,4.70014E-001,1.99017E-010,0.00000E+000,4.70000E-001,8.00223E-005,4,..........., 0.01
1024,205,4.80014E-001,1.93017E-010,0.00000E+000,4.80000E-001,8.00223E-005,4,..........., 0.01
1025,205.2,4.90214E-001,1.93017E-010,0.00000E+000,4.90000E-001,8.00223E-005,4,..........., 0.01
1026,205.4,5.00214E-001,1.85017E-010,0.00000E+000,5.00000E-001,8.00223E-005,4,..........., 0.01
1027,205.6,5.09814E-001,1.91017E-010,0.00000E+000,5.10000E-001,8.00223E-005,4,..........., 0.01
1028,205.8,5.19814E-001,1.91017E-010,0.00000E+000,5.20000E-001,-3.19978E-004,4,..........., 0.01
1029,206,5.29814E-001,1.93017E-010,0.00000E+000,5.30000E-001,8.00223E-005,4,..........., 0.01
1030,206.2,5.39914E-001,1.91017E-010,0.00000E+000,5.40000E-001,8.00223E-005,4,..........., 0.01
1031,206.4,5.49814E-001,1.93017E-010,0.00000E+000,5.50000E-001,8.00223E-005,4,..........., 0.01
1032,206.6,5.60214E-001,1.85017E-010,0.00000E+000,5.60000E-001,8.00223E-005,4,..........., 0.01
1033,206.8,5.70014E-001,1.89017E-010,0.00000E+000,5.70000E-001,8.00223E-005,4,..........., 0.01
1034,207,5.80014E-001,1.99017E-010,0.00000E+000,5.80000E-001,8.00223E-005,4,..........., 0.01
1035,207.2,5.89814E-001,1.99017E-010,0.00000E+000,5.90000E-001,-3.19978E-004,4,..........., 0.01
1036,207.4,6.00014E-001,2.01018E-010,0.00000E+000,6.00000E-001,8.00223E-005,4,..........., 0.01
1037,207.6,6.10214E-001,2.01018E-010,0.00000E+000,6.10000E-001,8.00223E-005,4,..........., 0.01
1038,207.8,6.20214E-001,2.01018E-010,0.00000E+000,6.20000E-001,8.00223E-005,4,..........., 0.01
1039,208,6.29814E-001,2.03018E-010,0.00000E+000,6.30000E-001,8.00223E-005,4,..........., 0.01
1040,208.2,6.40014E-001,2.09018E-010,0.00000E+000,6.40000E-001,-3.19978E-004,4,..........., 0.01
1041,208.4,6.50014E-001,2.15018E-010,0.00000E+000,6.50000E-001,8.00223E-005,4,..........., 0.01
1042,208.6,6.60014E-001,2.17018E-010,0.00000E+000,6.60000E-001,8.00223E-005,4,..........., 0.01
1043,208.8,6.69814E-001,2.17018E-010,0.00000E+000,6.70000E-001,8.00223E-005,4,..........., 0.01
1044,209,6.79814E-001,2.21018E-010,0.00000E+000,6.80000E-001,8.00223E-005,4,..........., 0.01
1045,209.2,6.90014E-001,2.31019E-010,0.00000E+000,6.90000E-001,8.00223E-005,4,..........., 0.01
1046,209.4,7.00014E-001,2.37019E-010,0.00000E+000,7.00000E-001,8.00223E-005,4,..........., 0.01
1047,209.6,7.09914E-001,2.47019E-010,0.00000E+000,7.10000E-001,8.00223E-005,4,..........., 0.01
1048,209.8,7.19814E-001,2.51019E-010,0.00000E+000,7.20000E-001,8.00223E-005,4,..........., 0.01
1049,210,7.29914E-001,2.67020E-010,0.00000E+000,7.30000E-001,-2.19978E-004,4,..........., 0.01
1050,210.2,7.39914E-001,2.77020E-010,0.00000E+000,7.40000E-001,8.00223E-005,4,..........., 0.01
1051,210.4,7.49814E-001,2.91021E-010,0.00000E+000,7.50000E-001,8.00223E-005,4,..........., 0.01
1052,210.6,7.60014E-001,3.13022E-010,0.00000E+000,7.60000E-001,-3.19978E-004,4,..........., 0.01
1053,210.8,7.69814E-001,3.37023E-010,0.00000E+000,7.70000E-001,8.00223E-005,4,..........., 0.01
1054,211,7.80214E-001,3.69024E-010,0.00000E+000,7.80000E-001,8.00223E-005,4,..........., 0.01
1055,211.2,7.89814E-001,4.17026E-010,0.00000E+000,7.90000E-001,8.00223E-005,4,..........., 0.01
1056,211.4,8.00214E-001,4.73028E-010,0.00000E+000,8.00000E-001,8.00223E-005,4,..........., 0.01
