Pt,T,Vf,Im,Vu,Sig,Ach,IERange,Over,Temp
459,92,4.30014E-001,2.01018E-010,0.00000E+000,4.30000E-001,-1.19978E-004,4,..........., 0.01
460,92.2,4.40014E-001,2.01018E-010,0.00000E+000,4.40000E-001,8.00223E-005,4,..........., 0.01
461,92.4,4.49414E-001,1.99017E-010,0.00000E+000,4.50000E-001,8.00223E-005,4,..........., 0.01
462,92.6,4.60014E-001,1.99017E-010,0.00000E+000,4.60000E-001,8.00223E-005,4,..........., 0.01
463,92.8,4.70014E-001,1.99017E-010,0.00000E+000,4.70000E-001,8.00223E-005,4,..........., 0.01
464,93,4.80014E-001,1.93017E-010,0.00000E+000,4.80000E-001,8.00223E-005,4,..........., 0.01
465,93.2,4.90214E-001,1.93017E-010,0.00000E+000,4.90000E-001,8.00223E-005,4,..........., 0.01
466,93.4,4.99914E-001,1.99017E-010,0.00000E+000,5.00000E-001,8.00223E-005,4,..........., 0.01
467,93.6,5.10014E-001,2.01018E-010,0.00000E+000,5.10000E-001,8.00223E-005,4,..........., 0.01
468,93.8,5.20014E-001,1.99017E-010,0.00000E+000,5.20000E-001,-4.19978E-004,4,..........., 0.01
469,94,5.29814E-001,1.97017E-010,0.00000E+000,5.30000E-001,8.00223E-005,4,..........., 0.01
470,94.2,5.40214E-001,1.99017E-010,0.00000E+000,5.40000E-001,8.00223E-005,4,..........., 0.01
471,94.4,5.50214E-001,2.01018E-010,0.00000E+000,5.50000E-001,8.00223E-005,4,..........., 0.01
472,94.6,5.60214E-001,2.01018E-010,0.00000E+000,5.60000E-001,8.00223E-005,4,..........., 0.01
473,94.8,5.70014E-001,2.01018E-010,0.00000E+000,5.70000E-001,8.00223E-005,4,..........., 0.01
474,95,5.80014E-001,2.05018E-010,0.00000E+000,5.80000E-001,-1.19978E-004,4,..........., 0.01
475,95.2,5.89814E-001,2.07018E-010,0.00000E+000,5.90000E-001,-2.19978E-004,4,..........., 0.01
476,95.4,6.00014E-001,2.09018E-010,0.00000E+000,6.00000E-001,8.00223E-005,4,..........., 0.01
477,95.6,6.10214E-001,2.09018E-010,0.00000E+000,6.10000E-001,8.00223E-005,4,..........., 0.01
478,95.8,6.20014E-001,2.17018E-010,0.00000E+000,6.20000E-001,8.00223E-005,4,..........., 0.01
479,96,6.29814E-001,2.19018E-010,0.00000E+000,6.30000E-001,8.00223E-005,4,..........., 0.01
480,96.2,6.39914E-001,2.21018E-010,0.00000E+000,6.40000E-001,8.00223E-005,4,..........., 0.01
481,96.4,6.49814E-001,2.21018E-010,0.00000E+000,6.50000E-001,-4.19978E-004,4,..........., 0.01
482,96.6,6.60014E-001,2.31019E-010,0.00000E+000,6.60000E-001,8.00223E-005,4,..........., 0.01
483,96.8,6.69914E-001,2.31019E-010,0.00000E+000,6.70000E-001,8.00223E-005,4,..........., 0.01
484,97,6.79814E-001,2.35019E-010,0.00000E+000,6.80000E-001,8.00223E-005,4,..........., 0.01
485,97.2,6.89814E-001,2.39019E-010,0.00000E+000,6.90000E-001,8.00223E-005,4,..........., 0.01
486,97.4,7.00014E-001,2.49019E-010,0.00000E+000,7.00000E-001,8.00223E-005,4,..........., 0.01
487,97.6,7.09914E-001,2.55020E-010,0.00000E+000,7.10000E-001,-3.19978E-004,4,..........., 0.01
488,97.8,7.19914E-001,2.61020E-010,0.00000E+000,7.20000E-001,8.00223E-005,4,..........., 0.01
489,98,7.29814E-001,2.73020E-010,0.00000E+000,7.30000E-001,-3.19978E-004,4,..........., 0.01
490,98.2,7.40014E-001,2.81021E-010,0.00000E+000,7.40000E-001,8.00223E-005,4,..........., 0.01
491,98.4,7.50014E-001,3.01021E-010,0.00000E+000,7.50000E-001,8.00223E-005,4,..........., 0.01
492,98.6,7.60014E-001,3.17022E-010,0.00000E+000,7.60000E-001,8.00223E-005,4,..........., 0.01
493,98.8,7.69814E-001,3.45023E-010,0.00000E+000,7.70000E-001,8.00223E-005,4,..........., 0.01
494,99,7.80014E-001,3.77024E-010,0.00000E+000,7.80000E-001,8.00223E-005,4,..........., 0.01
495,99.2,7.90014E-001,4.23026E-010,0.00000E+000,7.90000E-001,8.00223E-005,4,..........., 0.01
496,99.4,7.99814E-001,4.77028E-010,0.00000E+000,8.00000E-001,8.00223E-005,4,..........., 0.01
