Pt,T,Vf,Im,Vu,Sig,Ach,IERange,Over,Temp
739,148,4.29814E-001,2.01018E-010,0.00000E+000,4.30000E-001,8.00223E-005,4,..........., 0.01
740,148.2,4.40214E-001,1.99017E-010,0.00000E+000,4.40000E-001,8.00223E-005,4,..........., 0.01
741,148.4,4.49414E-001,1.99017E-010,0.00000E+000,4.50000E-001,8.00223E-005,4,..........., 0.01
742,148.6,4.60014E-001,2.01018E-010,0.00000E+000,4.60000E-001,-2.19978E-004,4,..........., 0.01
743,148.8,4.70014E-001,1.93017E-010,0.00000E+000,4.70000E-001,8.00223E-005,4,..........., 0.01
744,149,4.80014E-001,1.99017E-010,0.00000E+000,4.80000E-001,8.00223E-005,4,..........., 0.01
745,149.2,4.89814E-001,1.93017E-010,0.00000E+000,4.90000E-001,8.00223E-005,4,..........., 0.01
746,149.4,5.00014E-001,1.89017E-010,0.00000E+000,5.00000E-001,-3.19978E-004,4,..........., 0.01
747,149.6,5.10014E-001,2.01018E-010,0.00000E+000,5.10000E-001,8.00223E-005,4,..........., 0.01
748,149.8,5.20014E-001,1.93017E-010,0.00000E+000,5.20000E-001,8.00223E-005,4,..........., 0.01
749,150,5.29814E-001,1.97017E-010,0.00000E+000,5.30000E-001,8.00223E-005,4,..........., 0.01
750,150.2,5.40014E-001,1.99017E-010,0.00000E+000,5.40000E-001,8.00223E-005,4,..........., 0.01
751,150.4,5.49814E-001,1.99017E-010,0.00000E+000,5.50000E-001,8.00223E-005,4,..........., 0.01
752,150.6,5.60014E-001,1.99017E-010,0.00000E+000,5.60000E-001,8.00223E-005,4,..........., 0.01
753,150.8,5.70214E-001,1.99017E-010,0.00000E+000,5.70000E-001,8.00223E-005,4,..........., 0.01
754,151,5.80014E-001,2.01018E-010,0.00000E+000,5.80000E-001,-3.19978E-004,4,..........., 0.01
755,151.2,5.89814E-001,2.03018E-010,0.00000E+000,5.90000E-001,8.00223E-005,4,..........., 0.01
756,151.4,5.99814E-001,2.03018E-010,0.00000E+000,6.00000E-001,-3.19978E-004,4,..........., 0.01
757,151.6,6.10014E-001,2.05018E-010,0.00000E+000,6.10000E-001,8.00223E-005,4,..........., 0.01
758,151.8,6.20014E-001,2.09018E-010,0.00000E+000,6.20000E-001,8.00223E-005,4,..........., 0.01
759,152,6.30214E-001,2.15018E-010,0.00000E+000,6.30000E-001,8.00223E-005,4,..........., 0.01
760,152.2,6.40014E-001,2.15018E-010,0.00000E+000,6.40000E-001,8.00223E-005,4,..........., 0.01
761,152.4,6.50214E-001,2.15018E-010,0.00000E+000,6.50000E-001,8.00223E-005,4,..........., 0.01
762,152.6,6.60014E-001,2.21018E-010,0.00000E+000,6.60000E-001,8.00223E-005,4,..........., 0.01
763,152.8,6.69814E-001,2.25018E-010,0.00000E+000,6.70000E-001,8.00223E-005,4,..........., 0.01
764,153,6.79814E-001,2.31019E-010,0.00000E+000,6.80000E-001,8.00223E-005,4,..........., 0.01
765,153.2,6.89814E-001,2.35019E-010,0.00000E+000,6.90000E-001,8.00223E-005,4,..........., 0.01
766,153.4,7.00014E-001,2.41019E-010,0.00000E+000,7.00000E-001,8.00223E-005,4,..........., 0.01
767,153.6,7.09914E-001,2.49019E-010,0.00000E+000,7.10000E-001,8.00223E-005,4,..........., 0.01
768,153.8,7.20014E-001,2.57020E-010,0.00000E+000,7.20000E-001,8.00223E-005,4,..........., 0.01
769,154,7.30314E-001,2.67020E-010,0.00000E+000,7.30000E-001,8.00223E-005,4,..........., 0.01
770,154.2,7.40014E-001,2.81021E-010,0.00000E+000,7.40000E-001,-2.19978E-004,4,..........., 0.01
771,154.4,7.49814E-001,2.93021E-010,0.00000E+000,7.50000E-001,8.00223E-005,4,..........., 0.01
772,154.6,7.60014E-001,3.15022E-010,0.00000E+000,7.60000E-001,8.00223E-005,4,..........., 0.01
773,154.8,7.69814E-001,3.41023E-010,0.00000E+000,7.70000E-001,8.00223E-005,4,..........., 0.01
774,155,7.80014E-001,3.75024E-010,0.00000E+000,7.80000E-001,8.00223E-005,4,..........., 0.01
775,155.2,7.90014E-001,4.19026E-010,0.00000E+000,7.90000E-001,8.00223E-005,4,..........., 0.01
776,155.4,8.00014E-001,4.73028E-010,0.00000E+000,8.00000E-001,8.00223E-005,4,..........., 0.01
